name,lat,lng,country,rating
The Vault Cocktail-Bar,19.8063325,105.7777839,Vietnam,4.8
HALFPENNY IRISH PUB,7.882543900000001,98.38898569999999,Thailand,4.5
Beefeater The Waterfront,51.6201052,-3.928601599999999,United Kingdom,3.9
Nosso Bar,-19.456588,-44.248311,Brazil,4.6
Dicey Reillys Pub and Eatery,-36.9252489,174.722398,New Zealand,4.1
Fondo Blanco Bebidas,-37.4570955,-61.93674029999999,Argentina,4.6
The Brazen Head Sandton,-26.1010889,28.0693653,South Africa,3.9
Chez Lulu,33.495524,-86.781477,USA,4.6
La Terraza Asador & Bar,27.4739608,-99.5084244,Mexico,4.4
The Mill,43.703634,-74.983821,USA,3.7
Tysons Social Tavern,38.920693,-77.227367,USA,3.8
Outros500 Lounge Bar (rustico e familiar),-22.8794511,-42.04349819999999,Brazil,4.5
Lone Star Cafe & Bar,-40.9504751,175.6631828,New Zealand,4.4
Striker Skybar And Brewpub,28.4475308,77.0995141,India,4.2
Shamrock Bar,36.6285402,-4.4910458,Spain,4.5
Point,42.2396664,-8.7220624,Spain,3.8
O'Bryon's Bar & Grill,39.13218,-84.4631574,USA,4.4
Hogan Stand Irish Bar,28.9219086,-13.6703473,Spain,4.5
U2 Istanbul Irish Pub,41.0364794,28.9819906,Turkey,4.2
Harvest Bar,55.4662342,-4.6303276,United Kingdom,3.8
The Owls at Standish,53.5882109,-2.6462413,United Kingdom,4.3
Fin's Eatery & Spirits,42.6798795,-82.7349038,USA,4.3
Stone & Rail,40.962996,-74.1331741,USA,4.3
Red Lion Pub,43.0552911,-87.9009719,USA,4.5
Smokey Bones Bar & Fire Grill,42.0854084,-87.9322598,USA,3.7
The Rumor Mill Pub & Eatery,44.92471700000001,-91.381581,USA,4
Hang-Ár Music Pub,46.3549052,17.7890244,7400 Hungary,4
O'Keefe's Irish Pub & Restaurant,28.8016701,-81.7267468,USA,4.4
Bentley's Bistro,42.0670058,-72.5137369,USA,4.2
Saint Patrick Pub,-25.4290502,-49.2856777,Brazil,4.6
Shamrock Pub,55.913458,37.868268,141073,4.6
Applebee's Grill + Bar,31.5322991,-110.2581595,USA,4
The Beer Box León Centro Histórico,21.1230409,-101.6791452,Mexico,4.3
Bailey's,31.1276303,-92.06536070000001,USA,4.5
Galileo's,41.9811257,-87.905734,USA,3.8
The Bureau,6.915609799999999,122.0912153,Philippines,3.9
The Brickhouse Run,37.2329976,-77.4038667,USA,4.7
Dublin House,40.349848,-74.066672,USA,4.3
Halls Creek Motel,-18.2232216,127.6708345,Australia,4.1
Breathe Cocktail Lounge,36.121741,-80.072088,USA,4.4
Chili's Grill & Bar,41.5433524,-83.5850155,USA,4.2
Toboggan Steve's,32.0720462,-84.2327967,USA,4.2
Irish Centre Online,53.36088179999999,-2.9997625,United Kingdom,0
The Pig and Whistle,37.7819955,-122.4491776,USA,4.5
Wiener Haus,45.0312924,7.6654366,Italy,3.9
Pub Crawl Bled,46.370313,14.106833,Slovenia,4.6
The Pig & Whistle,50.45163489999999,-3.6651637,United Kingdom,4.6
Twin Rail Pub,41.4524927,-88.2724035,USA,4.5
Mrs Robinson's Irish Pub,34.1524167,-118.3510573,USA,4.7
Molly Mcguire's,32.0149611,-80.98427699999999,USA,4.4
BITS Pub,-27.586925,-48.5242262,Brazil,4.7
The Belmont Bar,49.2790453,-123.1230958,Canada,3.5
Chili's Grill & Bar,41.8063519,-71.340689,USA,4.2
Lahaina Coolers,20.8741755,-156.676904,USA,4.4
Henry Downes,52.26231869999999,-7.117454899999999,Ireland,4.7
Irish Mary's,50.8306771,3.2648093,Belgium,4.5
Sean Patricks,35.9730686,-115.1822671,USA,4.3
Flat Tail Brewing,44.5626745,-123.2597467,USA,4.2
The Pit Grill & Bar,38.812672,-94.476885,USA,4.3
Dublin Pub,55.169979,61.3906619,454000,4.3
O'Malleys In the Alley,39.0992198,-84.5135337,USA,4.3
The Happy Landing,16.3890143,-86.3550573,Honduras,5
Patricks,52.84259669999999,-8.9852344,Ireland,4.5
The 407 Club - Bar & Grill,33.0724793,-97.04560699999999,USA,4
"Makore center, PE ball bar",46.13658280000001,14.7430908,Slovenia,4.4
Considines,52.84408,-8.98427,Ireland,4.4
The Lakeside Tavern,54.028488,-7.973617000000001,Ireland,4.4
Bowery Bros. Drinks & Pub Fare,46.7819927,-92.1053462,USA,3.9
The Earl of Beaconsfield,52.1984201,0.1422055,United Kingdom,4.2
Copa De Oro,39.5129092,-121.5545506,USA,4.3
Caffe Bar Branko,45.8222016,17.410207,Croatia,4.5
The Brewers Tap Room,33.0465152,-117.2575959,USA,4.7
Folcroft Diner,39.9051825,-75.28075980000001,USA,4.4
Dalwhinnie,63.17805869999999,14.6369655,Sweden,4.6
The Chancery Inn,53.345675,-6.271838000000001,Ireland,3.8
Sero Bar,25.5534674,-103.4962055,Mexico,4.7
Valber,49.5789935,34.5747809,36000,4.6
Premier Room Huelin,36.7038435,-4.433869899999999,Spain,4.2
Level 3 the club and lounge,22.7524562,75.8966889,India,3.6
The Chaparral Bar,34.7326959,-112.0093082,USA,4.4
The Skovhugger Authentic Pub,-19.9323747,-43.9349832,Brazil,4.7
Hutchland City,5.129875,-1.274042,Ghana,3.9
Diamond Pub & Billiards,38.252833,-85.6563908,USA,4.3
La Tana Del Luppolo,38.1031156,15.6410062,Italy,4.9
Koppuk Pub,36.5817,36.165,Turkey,4.5
Creekside Restaurant & Bar,41.3222247,-81.62609379999999,USA,4.4
Boca Loca,18.4343813,-67.1549328,USA,4.5
"Tilted Kilt Pub and Eatery Chicago, IL",41.8827446,-87.6257404,USA,4
Villa Rocca Tasca Bar,-33.329678,-60.214009,Argentina,4.4
El Coyote Mexican Restaurant,41.68269,-87.720359,USA,4
Anbata Irish Pub Copas El Palo Málaga,36.72010780000001,-4.3649586,Spain,4.4
Beef 'O' Brady's,38.1628299,-85.5982708,USA,4.1
F Bar,39.6483763,-78.9293647,USA,4.1
Confectionery Dona Carolina,-30.2496697,-54.91987169999999,Brazil,4.5
Turf Hotel,53.0512457,-3.0037919,United Kingdom,4.3
Hennessey's Pub + Kitchen,42.6047829,-82.9716704,USA,4.2
Molly Malones Irish Pub,48.5296284,8.0762957,Germany,4.3
Marty's Blue Room,41.1931123,-76.01577650000002,USA,4.7
The Albert Inn,53.4549963,-2.225821,United Kingdom,4.1
Huskies Restaurant & Bar,41.8096455,-72.2615746,USA,3.9
kommod - Hotel & Restaurant,47.24863389999999,9.5281076,Liechtenstein,4.2
Side Tracks Bar & Grill,43.0400146,-83.3623436,USA,4.2
Broadway Pizza,45.2050779,-93.35373279999999,USA,4.1
The Moose Tavern,-45.4177852,167.7127134,New Zealand,4.1
The Moose Bar & Restaurant,-45.4177852,167.7127134,New Zealand,3.8
Wild Ginger Great Neck,40.7856596,-73.72745259999999,USA,4.1
O'Reilly's Irish Pub and Next Door,48.771454,9.159313,Germany,4.5
McGowans Irish Bars,51.5879932,-0.2524974,United Kingdom,4.1
Billy Budd's Pub,40.888441,-73.79005599999999,USA,3.3
Silk Road Restaurant & Wine Bar,29.9649284,-90.0518736,USA,4.2
Finnegan's Irish pub,52.21659870000001,5.958430400000001,Netherlands,4.4
Blue Rooster Café,39.0380587,-76.43924679999999,USA,4.5
Palenque De Gallos Bodegón,18.7855206,-103.1659074,Mexico,3.9
L'Irlandais,50.630923,3.055103,France,4.1
DUBLIN,35.011261,135.770022,537-23 ミレニアム御池 1F ビル,3.9
Dai-Kichi,40.8415921,-74.2084529,USA,4.7
UNO Pizzeria & Grill,43.57943590000001,-89.7793492,USA,4.2
Omar's Bar,28.6286382,-96.6236777,USA,3.8
Za Kulisami,52.40737439999999,16.9351744,Poland,4.7
Hapag Vicentico's,15.4908771,120.9678546,Philippines,4.4
Platypus Brewpub - brasserie artisanale,45.7463123,4.8236316,France,4.6
Horns & Halos Saloon,41.42256709999999,-88.1951753,USA,4.4
Mugz's Hideout,41.42257499999999,-88.19519919999999,USA,4.3
The Clan Scottish Pub,37.3861503,-5.997063199999999,Spain,4
Wodka Live,52.1358931,-0.4669549,United Kingdom,3.6
The Dapp Inn,52.8634783,-8.2045465,Ireland,4.3
Nicho Bar,37.1190112,-8.5388784,Portugal,4.2
The Leaside Pub,43.7104921,-79.36383119999999,Canada,4.1
THE TURTLE PEDREGALEJO,36.720945,-4.374069,Spain,4
Broderick's Bar,54.60049249999999,-7.3048911,United Kingdom,4.6
Wayback Burgers,38.5740509,-75.287894,USA,4.5
Geary's,52.3544984,-8.6829275,Ireland,4.6
Le Lido Lounge,35.5020302,11.0663807,Tunisia,3.5
The Station Pub,53.63515229999999,-1.5424952,United Kingdom,4.5
Osteria Al Bomba,45.4408843,12.3353665,Italy,2.5
Sporting Pub,45.511235,9.200636,Italy,4.3
Restaurant & Pizzeria Galeria,45.6141341,20.0478153,Serbia,4.7
Restaurant VERSAILLES,42.507957,1.5220917,Andorra,4.5
Turing Tap,53.4625048,-2.2293712,United Kingdom,4.1
Rose and Crown Hotel,51.85641949999999,-4.309883999999999,United Kingdom,4.2
Hornet,53.6073185,-2.1351162,United Kingdom,3.6
Fahlstrøm Bar and Grill,60.7960224,10.6902979,Norway,4.3
Budega Cariri,-7.244504000000001,-39.3166362,Brazil,4.5
Duck Inn Bar & Grill,40.9483964,-73.7336224,USA,4.1
Tilted Kilt Pub and Eatery,39.7484512,-104.9960917,USA,3.5
Mary Jane Burgers & Brew,37.7259035,-89.8637662,USA,4.7
The Cheesecake Factory,38.6425237,-77.2947916,USA,4.2
Lynn's Saloon,32.876824,-97.530569,USA,4.1
Morrissey,52.913286,-7.349430000000001,Ireland,4.5
The Beef,42.0958958,-75.926059,USA,4.3
Harp Bar,53.8583629,-9.296623600000002,Ireland,4.9
Oluthuone Huismann,63.8385566,23.134154,Finland,4.2
Flaherty's,37.8301244,-86.0529384,USA,4.6
Brodvėjus,54.67810590000001,25.284837,Lithuania,4
Sterling's Bistro,42.626158,-82.988525,USA,4.4
The Irish Exchange Canton,40.7962564,-81.4187118,USA,4.1
The Bartender,54.00317700000001,-6.402492,Ireland,4.6
The Tavern on Main,33.9172795,-118.4162137,USA,4.5
Vine,53.4204198,-2.3306827,United Kingdom,4.1
La Fiesta Sportsbar,34.0306645,-118.1506917,USA,4.3
McGuigans Bar,54.17740329999999,-6.3457645,United Kingdom,4.5
Art Bar Funkel,54.17686459999999,-6.3407732,United Kingdom,4.5
Culaccino Italian Kitchen,49.843235,-124.5287682,Canada,4.5
Bogie's Pub & Grill missouri city tx,29.583183,-95.580539,USA,3.8
McSorley's,55.9458819,-3.1909081,United Kingdom,4.1
Anaconda Bar,36.4018737,-105.568001,USA,3.9
Quinn And Tuites Irish Pub,42.99040249999999,-85.6636753,USA,4.4
The Red Lion,50.6058463,-2.452173,United Kingdom,4.4
O Bretão Pub,-23.4892944,-47.4464447,Brazil,4.8
Sobrinhos Bar,-21.770642,-43.3501817,Brazil,4.2
Tommy Doyle's,42.372281,-71.1211744,USA,3.2
AMIGO PUB,40.7891201,43.8462471,Armenia,4.5
O'Sullivans Irish Pub,48.8198017,2.4750864,France,5
Espeto & Prosa,-18.2401853,-43.594847,Brazil,4.8
Mardi Gras Lounge,37.4793283,-122.2261565,USA,4
Venicius,-33.225006,-60.3327569,Argentina,4.2
The Pint,38.5918955,-75.2913492,USA,4.3
Krooks,58.3822202,26.7151891,Estonia,4
Corcoran's Grill & Pub,41.9115981,-87.63459399999999,USA,4.2
Lost Woods Brewery,47.167883,-122.162083,USA,4.4
Resto Pub L'illusion,48.3912168,-71.1122295,Canada,3.8
Rams Head Dockside,39.1836359,-76.5859079,USA,4.1
Bolands Pub,53.9438087,-8.949051599999999,Ireland,4.3
Powerblast,8.9429684,125.525327,Philippines,4.7
Abbey Shrewsbury,52.7116714,-2.7361923,United Kingdom,4.2
Callahans Irish Pub,34.1195529,-117.9336052,USA,4.3
Champs Grill Food & Sport Bart,25.7964776,-108.9898261,Mexico,4.3
Admiral Pub,47.5826887,-122.3862453,USA,4.2
Sport Bar,48.7340887,19.1434028,Slovakia,4.5
Sports Time Family Pub & Grill,41.678619,-85.887036,USA,4.3
Gritty McDuffs,43.6562562,-70.2533682,USA,4
Healy Mac's Irish Bar,4.5988957,101.0922394,Malaysia,4.1
Hole in the Wall Bar,35.7799651,-5.812304999999999,Morocco,4.5
Melbourne Central Lion Hotel,-37.8105973,144.9627075,Australia,3.9
Hell's Dogs Motorcycle Bar,-25.5161746,-54.5752191,Brazil,4.7
RiverPark Pub,39.8951328,-75.1280472,USA,4
O Grady's,53.2008525,0.3498085,United Kingdom,4.4
Engrenagem Pub,-15.3130356,-49.1176579,Brazil,4.7
Da Vinci Centre Sports Bar,48.3798354,-89.266348,Canada,4.2
Murphy's Brewhouse,12.9538814,77.6397479,India,4.3
Tow Bar,43.7100985,-74.97387719999999,USA,4.4
Sky Club Supper Club,44.4648322,-89.54438239999999,USA,4.2
O'Brian's Irish Pub,47.07850939999999,2.3896928,France,4.2
The Devonshire Arms,51.49681529999999,-0.1926509,United Kingdom,4.1
Sagrado GastroPub,-29.9130154,-51.1830753,Brazil,4.7
Pony's Irish Pub,43.2121216,-78.47622989999999,USA,4.5
JJ's Irish Restaurant,26.2193266,50.588758,Bahrain,4.1
Falʹvarek,51.4915724,31.2974631,14000,3.9
Hyperion Grill,36.1779069,-82.7921527,USA,4.3
Patrick's Pub,40.7648417,-111.8961677,USA,4.5
TGI Fridays,40.8781349,-74.44768549999999,USA,3.2
Red Stone Grill,41.977826,-71.3289896,USA,3.9
Irish Pub,43.1276097,5.9302864,France,0
Tasty Bite,52.27122610000001,-9.7084884,Ireland,4.1
Hôtel Novotel Tunis,36.8113758,10.1838987,Tunisia,4
The Glen Inn,54.67104699999999,-5.9579695,United Kingdom,4
TR's Front Row On Greenwood,42.3843804,-87.8309384,USA,4.6
Bleachers Sports Pub,46.9996103,-120.537603,USA,4.3
Captain Lou's,42.4065213,-86.273488,USA,4.4
Chili's Grill & Bar,34.0061091,-117.821928,USA,4.1
Golden Beach Tavern,-26.8039922,153.120451,Australia,4.2
Raccoon's Bar and Grill,27.8946705,-82.24670809999999,USA,4.2
Kitty O'Shea's,55.8601137,-4.2596976,United Kingdom,4.5
Red Monkey,46.0652851,-118.3395951,USA,4.2
Man in the Moon Gion,35.005192,135.775113,376 星の子鈴宝ビル 1F,3.9
A Pomba da Baleia,-28.244566,-48.663871,Brazil,4.6
Thornbridge 's-Hertogenbosch,51.6918656,5.2963328,Netherlands,4.4
Irish Pub The Harp,43.3567055,19.3593984,Montenegro,4
Naggy McGee's,39.0661654,-108.5663648,USA,4.5
House of Guinness,43.011317,-88.23333,USA,4.6
the Occidental,52.976174,-122.497601,Canada,4.4
Buffalo Wild Wings,41.6121496,-73.9122091,USA,4.1
The Nautilus,30.0689155,-99.1137754,USA,4.1
Timber Lanes & The Timber Center,42.0685093,-90.6551472,USA,4.4
Eco Lounge,4.8254474,7.027023199999999,Nigeria,4.1
de Vere's Irish Pub,38.57621,-121.486547,USA,4.5
Soho Irish Bar And Bistro,4.398225,113.989146,Malaysia,3.3
Austin's Bar & Grill,38.854106,-94.7813743,USA,4.2
Central Bar,-25.2867329,-57.6374001,Paraguay,3.9
Captain Missy's Bar,42.8331609,-88.2301638,USA,4.2
Lashings Bar & Grill,51.268465,0.526555,United Kingdom,4.1
The Cornerhouse,53.1924793,-2.881755,United Kingdom,4.4
Bar Louie,38.8531304,-77.0509333,USA,4
The DownTowner,26.117418,-80.14322039999999,USA,4.3
Harat's Pub,54.3206235,48.3946306,432071,4.5
Galway Bar & Grill,41.8620343,-87.9157504,USA,3.5
The Unicorn,52.1119536,-2.3303189,United Kingdom,4
Delaney's Pub,42.2426581,-71.0036516,USA,4.2
WildFin American Grill,47.5441251,-122.0506505,USA,4.3
Migration Brewing - Gresham,45.5404252,-122.4749549,USA,4.5
Virg's,40.696995,-111.968594,USA,4.2
Quinn's Pub & Grill,33.7606113,-118.1348528,USA,4.4
Shamrox,43.001862,-87.9987257,USA,4.1
Manitou Brewing Company,38.8571353,-104.9156724,USA,4.6
La Criba Restaurante & Bar,25.7950158,-108.9901266,Mexico,4.3
La fábrica,25.4388194,-102.172928,Mexico,4.5
L'entrée Suite,43.49241199999999,5.3547443,France,3.9
Jimmy Seas,44.4957714,-88.02223699999999,USA,4.2
My Quynh Karaoke,11.3044927,106.1109943,Vietnam,3.9
Black Cat,46.9075941,19.6959627,6000 Hungary,4.3
The Pub,41.8906299,-88.1231521,USA,4.2
Shack Sports Pub & Grill,42.1057297,-88.2480551,USA,0
Casey's Bar,53.8227258,-3.0534188,United Kingdom,4.3
Wabrik Pubi,58.99950870000001,22.7426408,Estonia,4.1
Barley,17.26937,-97.67993,Mexico,3.7
Varsity Grill & Bar,45.7500826,-122.8777975,USA,3.8
iNA Pub,21.1900981,106.0716841,Vietnam,0
The Pub,40.0837115,-75.4028754,USA,4
Evans irish bar,43.4021632,5.0570922,France,4.3
EMMETT'S Public House,44.9400537,-93.12974229999999,USA,4.5
B's Land,34.1000832,-118.0912547,USA,3.6
Kathrin's Biergarten,38.790674,-121.2243649,USA,4.5
Okeefe's Tavern,27.952873,-82.7997141,USA,4.4
Veritas Tapas and Wine Bar,35.1263481,-118.4680766,USA,4.4
Steilacoom Tap Room,47.1727155,-122.5990862,USA,4.9
Cafe Rio Mexican Grill,41.3066187,-111.9712343,USA,3.5
Danny Boy’s Irish Pub,40.4810368,-74.29141779999999,USA,4
Pub Resto Bar La Serena CLUB MAPACHE,-29.90442939999999,-71.24820199999999,Chile,0
The Hive Bar & Grill,48.1122238,-96.1558318,USA,4.3
Casey's Pub,42.2007884,-71.4244803,USA,4.4
Kay Jay's Irish Pub,42.6367811,-83.056348,USA,4.4
Rolling Stones bar - Jihlava,49.3958482,15.5913616,Czechia,4
Francey Brady's,40.93462359999999,-73.90169929999999,USA,4.4
Staunton's Pub,53.7795653,-9.6866349,Ireland,4.8
Jijim-I,37.771379,128.916248,1305-10,3.5
ａｄｄ−ｂａｒ,37.054666,140.889684,平字Kajimachi−13 国府田ビル1F,4.7
Henry’s Bar,52.3579954,4.9177957,Netherlands,4.2
"De Allá Pa ""K"" Irish Pub",18.4505647,-66.0701502,Puerto Rico,4.6
Bookie's Sports Bar,38.6602793,-94.3595725,USA,3.8
Houlihan's,44.8571699,-93.5344514,USA,4.3
Crazy Lemon,31.7232517,-98.9791807,USA,4.6
The Rail - Akron,41.1328462,-81.6170966,USA,4.5
Delia Foley's,39.272734,-76.61397459999999,USA,4.5
Macleren's The Irish Pub,40.1489945,26.403095,Turkey,4.6
The Roundabout - Rockwall,32.932961,-96.4581992,USA,4.2
Toadz,37.6851878,-113.063375,USA,3.8
Bier Garden Utuado,18.268928,-66.711371,Puerto Rico,4.6
Clive's Roadhouse Champlin,45.1661676,-93.39285699999999,USA,4.4
Leitersburg Pub,39.692989,-77.62242239999999,USA,4
LT'S GRILL,42.81672,-73.89139449999999,USA,4.3
Smiths Bar & Grill,55.94004469999999,-4.1558838,United Kingdom,4
Irish Pub El Gouna,27.3969321,33.6755884,Egypt,4.2
Corner Irish Pub,41.0338453,28.9766694,Turkey,4.5
Boxcar Ale House,47.6506124,-122.3822856,USA,4.3
O'Gormans Bar & Restaurant,53.043596,-7.265980900000001,Ireland,4.5
O'Sullivan's Restaurant & Bar,51.0015919,-114.072437,Canada,3.8
The Rickhouse Restaurant & Lounge,37.811469,-85.470974,USA,4.5
The Corner Music Tavern,37.8451156,-0.7666037,Spain,4.4
Cupbop West Valley,40.6937499,-111.9570482,USA,4.3
Dublin Pub,39.7569649,-84.18132399999999,USA,4.5
Pint,40.7190253,-74.0437318,USA,4.4
The Temple Bar Inn,51.952962,-2.892789,United Kingdom,4.5
Buffalo Wild Wings,21.3282236,-158.0205748,USA,3.7
FyZZ Gastropub,11.2453493,125.0018062,Philippines,4.5
TD's Tailgate Grill,40.8966979,-81.4071134,USA,4.3
Dorrian's Red Hand,40.7280858,-74.0348921,USA,4.2
The Kingswood Lodge,53.3074555,-6.3673416,Ireland,4
The Cellar Bar,53.2742418,-9.0514681,Ireland,4.4
Barr An Chaladh,53.27522450000001,-9.0528111,Ireland,4.6
Locals Bar and Entertainment,40.3096969,-74.3226485,USA,4.1
St. James's Gate Toronto,43.6439152,-79.5336798,Canada,4.5
The Udder Place,37.4936546,-120.8469646,USA,4.2
Temple Gate Hotel,52.84386660000001,-8.9815911,Ireland,4.3
Eight Towers Widnes,53.37484,-2.705696,United Kingdom,4.1
The Thatched Cottage Bar & Restaurant,52.8914698,-8.244823499999999,Ireland,4.5
The Porter,31.326365,-89.29146399999999,USA,4.5
Driftwood 13,40.4025612,-91.3907294,USA,4.2
The Glen Tavern,54.79367629999999,-8.1910288,Ireland,5
Tavern On La Grange,41.7921506,-87.8684718,USA,3.7
Ye Olde Royal Oak,51.6386835,-3.2352477,United Kingdom,4.2
Grotto,43.135183,-76.129581,USA,4.6
Bar Nineteen Ninety,35.8264317,14.5278891,Malta,4.8
Cloud Red,43.0979629,-87.88714619999999,USA,4.7
Vintage Lounge Bar,37.4851147,127.0441009,도곡2동 논현로36길 27,4.4
The Spirit Store,54.00898420000001,-6.3900583,Ireland,4.8
Mullaney's Harp & Fiddle,40.4534013,-79.9808322,USA,4.4
Bankhead Brewing Co.,32.902672,-96.565563,USA,4.6
V and B Auxerre,47.8159431,3.5754567,France,4.6
Macquarie Inn,-32.252143,148.6313135,Australia,4.1
Flannery's Irish Geo Pub,-33.4164543,-70.60265799999999,Chile,4.3
BUTEKO PUB,-22.5238945,-43.1911822,Brazil,4
Micky's Irish Pub,41.660816,-91.533436,USA,4.5
Lonestar Saloon,40.7253741,-111.9668853,USA,4.3
Maguire's Irish Restaurant,26.21217,50.586711,Bahrain,3.8
Oaks Corner,37.8321308,-122.2805428,USA,4.4
The Grill,61.5708302,-149.376195,USA,4.1
manila bar cafe,28.4677123,-16.2481607,Spain,4.9
Irlandskiy Pab Dublin,59.09100899999999,37.9132722,162609,4.4
MacGregor's,1.4637919,103.7621127,Malaysia,4.3
Good Fella's,34.1077321,-117.5763157,USA,4.1
Beef 'O' Brady's,27.48256,-82.43199200000001,USA,3.9
Sammy Malone's,43.1572974,-76.3321241,USA,4.1
Big Boar Barbecue,43.9013092,-91.0893463,USA,4.5
"Ceska Hospoda ""U Svejka""",51.9415126,15.5053359,Poland,4.5
Dino’s Bar & Grill,60.09993240000001,19.943331,Åland Islands,4.2
Scooter's,39.655349,-75.52387139999999,USA,4
Beef 'O' Brady's,36.344799,-82.243571,USA,4
Hole In The Wall Tavern,25.598967,-80.35096399999999,USA,4.4
Irish Tavern & Grill South,25.5990781,-80.3513032,USA,0
Goal Post,41.7196076,-87.75097819999999,USA,4.2
Finnerty's Bar,53.6604471,-9.1172683,Ireland,4.5
Grandstand Inc,41.2115287,-73.880546,USA,4.3
Rock Falls Tap House,-25.5466697,-54.58527369999999,Brazil,4.4
O'Charley’s Restaurant & Bar,33.867095,-84.016752,USA,3.6
Clancy's,33.7695632,-118.1821845,USA,4.3
Rene's Bar,29.7977576,-90.8214579,USA,4.6
Scooters Pub & Grill,45.37258430000001,-92.88997900000001,USA,4.5
Le Funky,45.67602429999999,6.3955816,France,4.5
Somerdale Bar,39.847254,-75.0214036,USA,4.2
Sporty Bar & Grill,50.7230068,-127.4925946,Canada,4.1
EJ's Pub - Bixby Knolls,33.8344464,-118.1847135,USA,4.5
Stoney's Pub Bar,42.2140867,-72.5952703,USA,4.4
The Blasket Bar,52.2692419,-9.703685199999999,Ireland,4.4
The Old Stand Bar & Off Licence,53.5244644,-7.3468531,Ireland,4.3
Gunsight Saloon,48.3727283,-114.1813169,USA,4.3
McMenamins on Monroe,44.5681482,-123.275558,USA,4.2
Opera House Pub,40.2758854,-85.8420369,USA,4.5
The Pavillion Restaurant,-23.9256657,29.4515038,South Africa,4.3
Bluenote Sports Bar & Grille,38.7222043,-90.4078033,USA,4.6
Escada Restaurant & Bar,41.8611684,-71.4901501,USA,4.3
O'Connor's Perfect Pint,43.0164632,-88.0178079,USA,4.6
The Marlay House,33.775384,-84.303376,USA,4.5
Gourmet China and Sushi Bar,18.3706199,-65.9004434,Puerto Rico,4.5
Casa Ranchero,33.5653796,-117.630783,USA,3.9
McQuillan's,45.40029089999999,-122.6190278,USA,4.3
